PublicationID	PublicationYear
23940353	2013
17705486	2007
20927406	2010
19026722	2009
28761153	2017
29290794	2018
26392564	2015
37590297	2023
30089751	2018
26739938	2016
20919681	2010
21047965	2011
28978648	2017
28824717	2017
36672259	2023
26457328	2015
22707714	2012
22628204	2012
23396586	2013
35920621	2022
35749608	2022
29408873	2018
29531227	2018
35347248	2022
35720345	2022
38295166	2024
23617568	2013
35078012	2022
23146673	2013
29073066	2017
37521871	2023
21487007	2011
31842457	2019
16752891	2006
23401304	2013
31133022	2019
33131091	2020
27118147	2016
27500601	2016
32690697	2020
26137406	2015
32383269	2020
23974028	2013
32791329	2020
24071977	2013
23793075	2013
35821014	2022
30319609	2018
22847002	2012
21098039	2011
435012	2006
25287047	2015
22911771	2012
31428692	2019
37134152	2023
21717030	2011
21561082	2011
26463211	2015
21085731	2011
32333719	2020
31391454	2019
22719251	2012
28467818	2017
20665479	2010
22827500	2012
20449836	2010
26694989	2016
24982131	2014
35540644	2019
16909434	2006
36211976	2022
21372849	2011
20441173	2010
30698412	2019
31955621	2020
32149455	2020
20363752	2010
30886999	2019
27150638	2016
28373671	2017
31179221	2019
19739131	2010
36627345	2023
30023509	2016
35341809	2022
17256970	2007
24533830	2014
31806786	2019
31647517	2019
36672645	2023
33363457	2020
23451083	2013
27441183	2016
25253890	2014
31001252	2019
27634037	2016
19170759	2009
29923463	2018
23259247	2012
19796490	2009
20092352	2010
23805144	2013
24865486	2014
28228478	2017
21179438	2010
30541416	2019
31669042	2019
23283348	2013
21979811	2011
28117825	2017
15857749	2005
17764932	2007
21937421	2011
28939750	2017
22276948	2012
20937782	2011
24415766	2014
22528484	2012
27115840	2016
23189180	2012
20106955	2010
27207796	2016
16125850	2005
22020933	2011
36734633	2023
21757717	2011
36016457	2022
22859506	2012
24862406	2014
23853598	2013
33914041	2021
20028034	2010
25074930	2014
24404436	2013
23019340	2012
18385159	2008
25611295	2015
29137457	2017
20880844	2010
24595027	2014
27055052	2016
31179286	2019
25480013	2014
25619596	2015
29520265	2018
17984076	2007
22329749	2012
27879316	2017
24807704	2014
16618121	2006
32133344	2020
24841203	2014
23214989	2013
23408913	2013
22749909	2012
26174014	2015
32968059	2020
23035113	2012
18621920	2008
20558730	2010
32631977	2020
26247174	2016
22948144	2012
29276515	2017
PPR263173	2021
33289551	2020
30104375	2018
28743275	2017
35289315	2022
23660015	2013
24595873	2014
31827000	2020
18411421	2008
21385793	2011
37724723	2023
36123441	2022
24900652	2013
20858903	2010
19144639	2009
34539418	2021
31504744	2019
33430067	2021
28073635	2017
34549099	2021
24936238	2012
32184322	2020
33860202	2021
25546632	2015
24737329	2014
25795708	2015
24145446	2013
25849400	2015
25959922	2015
20844088	2010
28651046	2017
21730053	2011
28813678	2017
22916240	2012
33510386	2021
28225819	2017
27626445	2016
23453578	2013
35265217	2022
34815344	2021
23748564	2013
33918106	2021
32934073	2020
19011682	2008
28387245	2017
19433000	2009
23189152	2012
26140596	2015
32606248	2020
17997516	2007
24486018	2014
22754766	2012
30063823	2018
30965713	2017
23175374	2013
30832411	2019
31826924	2020
25738827	2015
22761154	2012
29132385	2017
26167164	2015
31451706	2019
20138059	2010
29550990	2018
24911267	2014
34235259	2021
25888394	2015
19494295	2009
29152015	2017
23088250	2012
24803533	2014
29273204	2018
30044025	2018
23550162	2013
33411760	2021
23200054	2012
21765967	2011
32365498	2020
31457812	2017
27143947	2016
22778273	2012
33265901	2020
23037915	2012
28102317	2017
23804810	2013
31327662	2019
22857257	2012
29040270	2017
29694895	2018
28638381	2017
22164266	2011
30023822	2018
23612970	2013
31171630	2019
36132678	2021
26966183	2016
15178492	2004
36616289	2022
19684608	2009
18979363	2008
34552085	2021
30286792	2018
21620717	2011
34884521	2021
21708990	2011
26651396	2016
16215261	2005
20826818	2010
22336572	2012
25595278	2015
27104578	2016
27438818	2016
27865995	2017
22245737	2012
23720782	2013
27118676	2016
30592762	2018
24816427	2014
30966166	2018
21876132	2011
36167956	2023
24209341	2013
30107273	2018
23095033	2012
27624927	2016
22327431	2012
28638054	2017
21971045	2011
28117756	2017
22408603	2012
25901570	2015
28192993	2017
23601078	2013
25007099	2014
31142661	2019
27043498	2016
PPR194527	2020
22163705	2011
20097750	2010
16298323	2006
31588233	2019
24837674	2014
21417283	2011
34135888	2021
26553937	2015
23903848	2013
36706315	2023
23297413	2013
28366566	2017
20643137	2010
21146613	2011
29308145	2015
34139017	2021
20114050	2010
30517682	2019
27243809	2016
31509940	2019
33920628	2021
34869261	2021
23661056	2013
20237437	2010
26302421	2015
20507092	2010
39638817	2024
32392888	2020
19758994	2009
24675636	2014
29120648	2017
28584111	2017
24840902	2014
15386623	2004
28799610	2017
21454514	2011
22030392	2011
17497811	2007
29652547	2018
23326557	2013
25924887	2015
18056078	2008
19040357	2009
34021167	2021
37805141	2023
PPR342594	2021
29382817	2018
23533637	2013
29950421	2018
24027570	2013
17635954	2007
31404065	2019
20140191	2010
20508901	2010
26307975	2015
25629172	2015
30976475	2019
34467325	2021
23081827	2013
27678063	2016
32245108	2020
21112971	2011
21658003	2012
32936779	2020
21169351	2011
23251518	2012
35614037	2022
21513882	2011
21806028	2011
27611367	2016
21990943	2011
23788528	2013
35497866	2020
25530170	2015
27550798	2016
21375234	2011
29576533	2018
32461366	2020
34109025	2020
23625922	2013
21411533	2011
33460651	2021
15613344	2005
21189416	2011
31544848	2019
33499062	2021
28258292	2017
35057223	2022
27425029	2016
30053426	2018
27879936	2008
23805283	2013
29045903	2017
21533225	2011
22923520	2012
25118283	2014
36121298	2022
17846506	2007
33005736	2020
30937380	2019
33084569	2020
26546677	2016
16301791	2005
31988132	2020
23712486	2013
491284	2008
32075083	2020
34769444	2021
20534488	2010
24436329	2014
32832032	2020
23483102	2013
34055887	2021
24314202	2013
20015576	2011
34206168	2021
23221423	2013
23549103	2013
26046845	2015
21149441	2011
25453753	2014
27284046	2016
36012270	2022
23823233	2013
23530214	2013
36532430	2022
24521147	2014
15664936	2005
22653218	2012
35646538	2022
30850736	2019
28772027	2017
22069376	2011
25160619	2014
20585371	2010
36396644	2022
26047735	2015
20302877	2010
21635223	2011
35568739	2022
28176809	2017
17036114	2006
37269391	2023
22219184	2012
20709061	2010
28857320	2017
27318040	2016
25080943	2014
30731348	2019
33514045	2021
33530606	2021
34948102	2021
22271654	2012
28146048	2017
20729553	2010
21837758	2012
19351886	2009
20110884	2010
27641232	2016
28475752	2017
15564671	2004
28585176	2017
26646181	2015
24165923	2013
16581086	2006
22982754	2013
24900501	2012
32366382	2020
23950958	2013
30454562	2018
24413190	2014
PPR202328	2020
22686186	2012
25759214	2015
15802652	2005
32426511	2020
18042461	2007
25234571	2014
18204097	2008
25826319	2015
26864075	2016
27794039	2016
21796450	2012
29087479	2018
20590596	2010
24833052	2013
29615700	2018
28533339	2017
26177297	2015
23868291	2013
25505182	2015
24568576	2014
24723984	2014
25112870	2014
31905878	2019
20954748	2010
15546874	2005
33420022	2021
26646682	2015
23924796	2013
19462965	2009
19327143	2009
24097413	2013
24474690	2014
29186809	2017
23794001	2013
22761710	2012
27181289	2016
32541028	2020
14706345	2004
28655817	2017
24646888	2014
35517283	2019
22887965	2012
26320251	2015
17425334	2007
24101516	2013
18819814	2008
28381572	2017
25866630	2014
25527407	2015
33401386	2021
PPR233942	2020
27303268	2016
36683684	2022
19801674	2009
28177155	2017
21899290	2011
33521057	2020
29234063	2017
27279916	2016
28087697	2017
26552422	2016
26608922	2016
26344696	2015
30563228	2018
34172566	2021
29335415	2018
19589779	2009
35603169	2022
17096706	2007
24158035	2013
30060805	2018
24884783	2014
32029814	2020
31695027	2019
26053890	2015
30804377	2019
20580717	2010
26998835	2016
25422425	2014
21760925	2011
32280962	2020
27009356	2016
19920134	2010
25493908	2014
31848352	2019
20889982	2010
15826952	2005
20351137	2010
33995653	2021
26176913	2015
37714834	2023
26088127	2016
24253107	2014
14717706	2004
23152499	2012
32397160	2020
22278244	2012
30858420	2019
25188351	2014
24950200	2014
29412047	2018
24942226	2014
23226535	2012
31072872	2019
18782762	2008
24949641	2014
18343110	2008
20690680	2010
19155217	2009
28912275	2017
NZ568237	2011
24005673	2013
25586472	2015
PPR344147	2021
28739825	2017
25065467	2014
32972994	2020
23960025	2013
26148048	2015
21931847	2011
29395784	2018
26124881	2015
22437830	2012
21720651	2011
22825851	2012
28439022	2017
18790745	2008
22961987	2012
29167428	2017
28830931	2017
17691774	2007
20227380	2010
22573327	2012
35974998	2022
21327044	2010
28294185	2017
29991716	2018
34155214	2021
20097655	2010
23277511	2013
23032949	2012
15761024	2005
31557987	2016
33793228	2021
23205847	2013
34373459	2021
21314946	2011
22514639	2012
17617646	2007
23645838	2013
27810925	2016
29988068	2018
27151330	2016
19472338	2009
21917965	2011
21131363	2011
34715055	2022
27030023	2016
30787284	2019
19144871	2009
33115459	2020
28166228	2017
17194157	2007
18230757	2008
23591980	2013
28955920	2016
23825940	2013
24742982	2014
21998303	2011
28749426	2017
PPR258003	2020
24039998	2013
35433835	2022
29146922	2017
15037082	2004
22314361	2012
PPR439164	2022
22334680	2012
31080061	2019
32514551	2020
25132683	2014
27669665	2016
20307545	2010
24909888	2014
22942790	2012
29066058	2018
28242011	2017
16564503	2006
34758294	2021
20359247	2010
24043701	2013
28644609	2017
28770939	2017
28191437	2016
22593621	2012
20969829	2011
30276263	2018
23922991	2013
24550292	2014
30034588	2018
24466370	2013
31184596	2019
24800066	2014
26677224	2016
21862585	2011
23076147	2012
19801998	2009
29089569	2017
20516066	2010
21494666	2011
22531447	2012
26861297	2016
25366194	2014
22052913	2012
25415306	2014
28943312	2017
27380452	2016
21800847	2011
15351714	2004
33333914	2020
22025616	2011
36513656	2022
25762570	2015
23536183	2013
26220965	2015
27312768	2016
15870512	2005
28827556	2017
28949445	2016
37276407	2023
22654665	2012
31542223	2019
19349279	2009
37958473	2023
39127670	2024
35483272	2022
27639648	2017
32174924	2020
16639743	2006
29690611	2018
27085173	2016
37656199	2023
31043568	2019
28739603	2017
29675707	2018
31817503	2019
35024316	2021
25197057	2014
27166638	2016
29427249	2018
23774760	2013
34496256	2021
31863725	2020
31577947	2019
24801282	2014
31471352	2019
15488468	2004
12860409	2003
26193264	2015
33302492	2020
15464807	2004
32873796	2020
19122207	2009
25251461	2014
23857314	2013
33288743	2020
25925696	2015
26003923	2015
30691677	2019
16443602	2006
27898020	2016
31103854	2019
17931589	2008
32825311	2020
17822711	2007
20959824	2010
25030382	2015
30241478	2018
24155236	2013
25032811	2014
28254785	2017
34239127	2021
24340019	2013
34911297	2021
24412922	2014
34435180	2021
32144281	2020
30626121	2019
27609087	2016
20101027	2010
25473061	2015
31980614	2020
27471647	2016
32313072	2020
26170308	2015
27777836	2016
19606221	2009
31337753	2019
31249341	2019
36465650	2022
26941844	2016
29973404	2018
16515539	2006
20838739	2010
19918786	2009
17287289	2007
29951443	2018
24927849	2014
29243091	2018
24979782	2014
17768096	2008
22377750	2012
20223216	2010
28699736	2017
26013405	2015
34868052	2021
22004414	2011
21687892	2011
33199023	2021
29257102	2017
27524626	2016
24391811	2013
25122782	2014
33259222	2021
21488682	2011
23209458	2012
34489718	2021
34414690	2022
23357881	2013
25903134	2015
34210966	2021
29471537	2018
23345587	2013
36449077	2023
28482155	2017
28194013	2017
32540903	2020
25666615	2015
22342885	2012
26342032	2015
27511133	2016
25536997	2015
25914712	2015
25118291	2014
11983425	2002
31869502	2020
30950681	2019
25016021	2014
23432118	2013
24377303	2014
21653553	2011
29563614	2019
30124667	2018
21543858	2011
11594769	2001
28939556	2018
30023556	2017
20195466	2010
30542529	2018
20829344	2011
24146622	2013
24330857	2013
25864916	2016
33753508	2021
25658827	2015
26450778	2015
16099815	2006
34277592	2021
15634335	2005
32857495	2020
26199865	2015
30966479	2018
31289231	2019
21486005	2011
26408791	2015
20571032	2010
20881049	2010
20736366	2010
24510596	2013
29654211	2018
27492264	2016
32540902	2020
19801413	2009
22006928	2011
20515471	2010
27035823	2016
19691129	2009
22452980	2012
25339497	2015
18498083	2009
28505142	2017
21885438	2011
27875637	2018
20702409	2010
27322468	2016
27908641	2017
24594357	2014
PPR237059	2020
15096041	2004
21761516	2011
24598754	2014
12929630	2003
21632544	2011
22082105	2011
31455818	2019
34614173	2021
26331071	2014
29889908	2018
12416984	2002
36125123	2022
30599174	2019
19605354	2009
25901662	2015
21785530	2010
15023079	2004
23050667	2012
31887144	2019
30060549	2018
20042600	2010
26242629	2015
21081498	2011
22243436	2012
31995034	2020
23360828	2013
26116121	2014
34265018	2021
30867500	2019
20709745	2010
32268543	2020
21303903	2011
23852084	2013
26349060	2015
34467854	2021
19934377	2010
27671118	2016
23468951	2013
28848438	2017
22242135	2011
26207989	2015
28774855	2017
22110766	2011
30143532	2018
20148891	2010
26565027	2016
29330305	2018
24196962	2014
29460707	2018
20018855	2010
27929753	2017
15642732	2005
30475811	2018
24618680	2014
24130685	2013
33996750	2021
22394513	2012
24642916	2014
26237511	2015
12403566	2002
22696652	2012
29251812	2018
23180291	2012
22272329	2012
26986818	2016
26106082	2015
28692328	2017
PMC10680341	2023
16728978	2006
18500754	2008
32245167	2020
24027307	2013
19442270	2009
34070171	2021
16201749	2005
30934705	2019
25255371	2014
19519894	2009
35235065	2022
30753618	2019
28827668	2017
31213507	2019
18023463	2008
30168208	2018
31848333	2019
34787457	2022
31995598	2020
22343045	2012
18590837	2008
34304682	2021
28489072	2017
29619369	2018
15556353	2004
25057984	2014
19691449	2009
27644106	2016
22910563	2012
34162216	2022
27501151	2016
20110603	2010
30095249	2018
19484140	2009
26193119	2015
24998259	2014
19004834	2009
22185579	2012
19369257	2009
31375580	2019
24534192	2014
26984723	2016
27879935	2008
26076332	2015
33005703	2020
23148212	2012
29617360	2018
25000910	2014
21222653	2011
24495867	2014
37323879	2022
31173589	2019
24440348	2014
14741048	2004
34725337	2021
26106447	2015
34519517	2021
20150893	2010
14625280	2004
16988251	2006
27510727	2016
28806750	2017
PPR316942	2021
25528754	2015
23824193	2013
29884859	2018
20592030	2010
24921944	2014
23744357	2013
26289431	2015
24718687	2014
21261755	2011
23935504	2013
23701900	2013
22829597	2012
25512313	2015
12730231	2003
17803448	2007
33761326	2021
30072441	2018
28283061	2017
37109477	2023
31117311	2019
29129932	2017
24821723	2014
30354243	2018
20005890	2010
21765928	2011
32879763	2020
30692699	2019
25944482	2015
35806114	2022
23056448	2012
34468172	2021
22952231	2012
25815360	2015
22159626	2012
24978025	2014
12794084	2003
24497639	2014
23619360	2013
36071036	2022
25043029	2014
21048425	2011
28794132	2017
28373353	2017
26963739	2016
24019145	2013
24576056	2014
12197762	2002
PPR295731	2021
23328624	2013
34972111	2021
22815489	2012
31641717	2019
23867459	2013
23812234	2013
16740121	2006
22444248	2012
21834589	2011
15946216	2005
31160487	2019
26029716	2015
28246363	2017
27649229	2016
27879723	2008
25043744	2014
28351918	2017
27213406	2016
26456697	2015
19585541	2009
32658605	2020
26434765	2015
31120547	2019
26806381	2016
PMC5744115	2017
22466420	2012
20592032	2010
21555742	2011
36647835	2023
36410047	2022
34417836	2022
34620912	2021
25053417	2014
23478444	2013
31772160	2019
27474782	2016
22369366	2012
30288244	2018
21142040	2011
26163514	2015
30370272	2018
23103942	2012
30127368	2018
35148183	2022
30425521	2018
19564957	2009
23511638	2013
31489367	2019
26687096	2016
36197120	2022
25765284	2015
20479083	2010
23045703	2012
20161720	2010
21858172	2011
20489726	2010
33905247	2021
25383876	2014
24098805	2013
26377047	2015
19934045	2009
23945614	2013
32391006	2020
27721655	2016
27389009	2016
32313833	2019
28484455	2017
34123339	2021
32851973	2020
20483331	2010
28827714	2017
30967440	2019
30356079	2018
22334666	2012
22128161	2012
15972892	2005
30154515	2018
31991555	2020
23133647	2012
23894495	2013
26575988	2015
37845250	2023
20463957	2010
28913669	2017
23626669	2013
26873728	2016
25969949	2015
17904578	2007
31426843	2019
23250738	2013
26431358	2016
22439849	2012
33482842	2021
23517028	2013
27226584	2016
24297912	2013
18266273	2008
20886103	2010
23689510	2013
22075761	2011
28448640	2017
20465235	2010
21300286	2011
18652489	2008
34776222	2021
24332657	2014
18524830	2008
22427669	2012
31569553	2019
22730894	2012
34029691	2021
31548364	2019
27460989	2016
29263922	2017
36468682	2022
22174911	2011
21477314	2011
35027753	2022
30742124	2019
28191004	2017
22871171	2012
25908590	2015
27111445	2016
19928875	2010
33936101	2021
23251345	2012
33594049	2021
34677645	2021
21062746	2011
27042344	2016
36100310	2022
32575485	2020
30521629	2018
28533486	2017
31200855	2019
16000695	2005
33060591	2020
30880872	2017
34671038	2021
18519563	2008
23028320	2012
24240096	2013
30068603	2018
22362762	2012
24427543	2013
30054206	2018
19801645	2009
29208911	2017
23677581	2013
25782102	2015
20696123	2010
32272714	2020
23555792	2013
16326915	2006
17375189	2007
26338152	2015
20217614	2010
34706271	2021
28679953	2017
23079477	2013
30409908	2019
18992290	2009
15287722	2004
20075069	2010
21615970	2011
11341920	2001
21085650	2010
34386325	2021
26512911	2015
29255035	2018
30631065	2019
33916812	2021
29485998	2018
28186186	2017
27197169	2016
20649995	2010
24900584	2013
23941162	2013
23430741	2013
32266171	2020
28931639	2017
25945581	2015
21526221	2011
25586921	2011
18186614	2008
28813419	2017
34568951	2022
25437562	2014
28694532	2017
25992859	2015
30295350	2018
20150767	2010
24173234	2014
18206651	2008
28511544	2017
24078633	2013
28346540	2017
27929752	2017
30309983	2018
12834280	2003
PPR167775	2020
20587542	2010
19627583	2009
21300760	2011
19946146	2010
32193360	2020
33841433	2021
33539764	2021
26060020	2015
26481812	2015
22383525	2012
18070964	2008
21909262	2011
19161338	2009
29630049	2018
31815666	2019
31399543	2019
30504143	2018
24900335	2011
37138777	2023
35355884	2022
28725057	2017
28072869	2017
24995984	2014
24718639	2014
23686385	2013
27803324	2016
33458725	2021
29577069	2018
21069870	2011
15978327	2005
22531451	2012
30279529	2018
PPR738497	2023
32612233	2020
19391173	2009
17482579	2007
30088474	2018
30670663	2019
25951337	2015
25416061	2014
29138496	2017
32402293	2020
35332252	2022
24086487	2013
36074076	2022
30767766	2019
34493710	2021
30688651	2019
22427984	2012
23623732	2013
25078705	2014
28894089	2017
21176768	2011
27881870	2016
28101734	2017
22906120	2012
31953481	2020
21538437	2011
25905918	2015
20231447	2010
27458806	2016
23142773	2012
19591432	2009
23270813	2013
17008716	2006
21415364	2011
28589943	2017
28902898	2017
24550293	2014
20937834	2010
28411240	2017
PMC7148936	2012
26869870	2013
30210340	2018
21875078	2011
21159870	2011
28360196	2017
19385619	2009
23383214	2013
27489280	2016
21247890	2011
28743825	2017
32380650	2020
37363132	2023
22927432	2012
24419227	2014
29922723	2018
12848532	2003
23885107	2013
17038331	2006
30187042	2018
33355130	2020
23227961	2013
17787038	2007
28419759	2017
20364851	2010
23967305	2013
34488083	2021
17766393	2007
20466649	2010
26124093	2015
PPR337971	2021
19815502	2009
25274734	2014
29883606	2018
27748644	2017
32866560	2020
24290882	2013
27261276	2016
26631634	2015
12498209	2002
26203596	2015
21490749	2011
19208637	2009
17525466	2007
22493445	2012
20385559	2010
12840014	2003
24055376	2014
24239458	2014
21538554	2011
28225045	2017
25046154	2014
19654330	2009
24878279	2014
20427284	2010
33616686	2022
22158871	2012
23472109	2013
23288853	2013
22995911	2012
21965532	2012
30563268	2018
25942513	2016
33199369	2021
31928310	2020
18767161	2009
25091737	2014
34971573	2022
22808106	2012
28448128	2017
28190785	2017
23270815	2013
28005151	2017
17372228	2007
24256948	2014
26369635	2016
33751881	2021
34201075	2021
36477694	2022
22416129	2012
19808684	2009
20518554	2010
29218323	2017
31694242	2019
34091052	2021
21808019	2011
24192912	2013
32359436	2020
24786584	2014
29311926	2017
24786226	2014
23874971	2013
26117539	2015
25211214	2014
28981718	2017
22570712	2012
28396463	2017
23409008	2013
32855309	2020
31497723	2019
12071969	2002
16870613	2006
36018322	2022
23872845	2013
20375019	2010
18266324	2008
26460813	2015
19112017	2009
33042273	2020
24323836	2014
19019427	2009
24898150	2014
19391177	2009
33762177	2021
36032770	2022
28350333	2017
30097100	2018
34135340	2021
15923179	2005
30477184	2018
23610432	2013
20807286	2011
19476923	2009
22073187	2011
29129044	2018
28770174	2017
24870230	2014
22355267	2012
24803430	2014
34373558	2021
15378750	2004
30290312	2018
23963447	2013
34234668	2021
26458166	2015
18809851	2008
29864444	2018
21986197	2011
28604694	2017
18803401	2008
23960235	2013
26694100	2015
35756504	2022
32516952	2020
32673567	2020
31492910	2019
35238649	2022
18616292	2008
23255206	2012
18991399	2008
32024692	2020
24356963	2014
34497115	2021
21844235	2011
23413031	2013
26244937	2015
26343001	2015
12716894	2003
23874605	2013
25100729	2014
15723170	2005
26884207	2016
29510250	2018
25692916	2015
26646943	2015
22102820	2011
22201290	2012
28479671	2015
30258711	2018
29976942	2018
28660193	2017
20004209	2010
25564528	2015
28250417	2017
28783254	2017
25304387	2014
31692167	2020
20824708	2011
21525010	2011
23569282	2013
34485029	2022
35742812	2022
21308984	2011
27037361	2016
32075766	2020
23361947	2013
24269767	2014
23226473	2012
24490798	2014
18614538	2008
20704274	2010
32672457	2020
22719066	2012
30976173	2019
20639393	2010
14565848	2003
25893141	2015
30894414	2019
21085466	2010
39138140	2024
12823549	2003
19827079	2009
21706056	2012
31558743	2019
31604908	2019
25622278	2015
31038945	2019
29940944	2018
20972217	2011
18717574	2008
30509560	2019
32384116	2020
26289816	2015
26944928	2016
25360794	2015
26437229	2015
35943172	2022
23024359	2012
30727786	2019
25734936	2015
20624592	2010
23311475	2013
15626716	2005
23396847	2013
24550723	2014
21135188	2011
32838941	2020
15456768	2004
18952129	2009
20439754	2010
34930320	2021
24703949	2014
35252355	2022
17991682	2007
21633505	2011
27500641	2016
23868260	2013
29199269	2017
26174478	2015
30645099	2019
28490585	2017
32397196	2020
30393347	2018
25377078	2015
18681738	2008
27122579	2016
30900874	2019
24830649	2014
21957301	2011
19405506	2009
19074425	2009
23804638	2013
23532984	2013
30021852	2018
29467366	2018
17251295	2007
34204485	2021
16760364	2006
23784792	2013
32456156	2020
23019218	2012
34878825	2021
21958852	2012
25480565	2015
30792311	2019
30814731	2019
25988524	2015
27879754	2008
22403636	2012
26460952	2015
23300743	2012
32669373	2020
21839835	2011
20837490	2010
23777281	2013
27091502	2016
31964863	2020
24123237	2013
17129415	2006
PPR213423	2020
12700227	2003
19703395	2009
35394875	2022
33614919	2021
20385101	2010
36347258	2022
19388052	2009
33864655	2021
21685449	2011
16928679	2006
22787157	2012
14703983	2003
20418958	2010
23408886	2013
21559405	2011
35121624	2022
23029439	2012
29985421	2018
25517310	2014
28404847	2017
20479270	2010
36865035	2023
26029719	2015
PPR293603	2021
19587373	2009
17916799	2007
30865643	2019
23696738	2013
16298337	2006
27312105	2016
32733248	2020
16885259	2006
32645327	2020
27105517	2016
18305396	2008
21737454	2011
24219705	2013
20194779	2010
27036003	2016
18991423	2008
30735509	2019
28931757	2017
30368252	2018
18818199	2008
27036939	2016
24438162	2014
19480397	2009
30610190	2019
33266498	2020
21708175	2011
34817989	2021
23012409	2012
29875773	2018
17412705	2007
19146481	2009
23362461	2013
23569372	2013
12724130	2003
27860279	2017
25419444	2014
17985940	2007
21965658	2011
22795972	2013
12417309	2002
31263685	2019
26655737	2015
25219851	2014
31715498	2019
25938661	2015
12445445	2003
24136005	2013
28327644	2017
16799875	2006
28235027	2017
17049879	2007
35340894	2021
24362891	2014
35768577	2022
34095847	2020
19124471	2009
20970849	2011
30609739	2019
31695962	2019
22078164	2012
27330521	2014
33614910	2021
28397853	2017
18156783	2007
33057023	2020
19997503	2009
34117216	2021
31562320	2019
21969368	2011
PPR154569	2020
27776337	2016
20637220	2010
28839196	2017
28287549	2017
12502222	2002
27385590	2016
22275370	2012
21676866	2011
18632843	2008
29600961	2018
20352117	2010
30834311	2019
25759505	2015
30288023	2018
34807725	2022
28752875	2017
19098981	2008
37060901	2023
29518356	2018
34309086	2021
22793869	2012
25470041	2014
17344209	2007
34846580	2021
28871254	2017
23834335	2014
11007979	2000
32368792	2020
33020722	2020
31362364	2019
24124464	2013
31835479	2019
24887147	2014
28700661	2017
28448559	2017
24014183	2013
28817804	2017
30429339	2019
24487322	2014
28039303	2017
21358820	2011
17255107	2007
29792401	2018
28160322	2017
31815959	2019
27877300	2009
31285252	2019
15563466	2005
26785354	2016
30514850	2018
28911109	2017
30320273	2018
26732492	2015
22048310	2011
29899912	2016
36541759	2023
17803687	2007
25126155	2014
25947148	2015
15020332	2004
20920334	2010
27598566	2016
25684574	2015
21463593	2011
PPR309792	2021
25875246	2015
24312153	2013
12105271	2002
22031878	2011
20686355	2010
31623073	2019
15810820	2005
37582753	2023
25531212	2014
16905771	2006
26216974	2015
24530282	2014
37508437	2023
25378534	2015
31143781	2019
29162725	2018
27120792	2016
19635793	2009
21828048	2011
22244757	2012
30775035	2018
26518565	2015
20886513	2010
21653229	2011
36417532	2022
24739385	2014
19726688	2009
24743648	2014
33432365	2021
34458791	2021
23700410	2013
16309921	2006
9989827	1999
29563620	2018
25474492	2014
23038812	2012
28348241	2017
33125238	2020
27774980	2016
10782998	2000
25695748	2015
20625546	2010
23159171	2013
32723567	2020
32027619	2020
32053994	2020
35069209	2021
19237735	2009
28257077	2017
18672905	2008
27103670	2016
26992353	2016
32629615	2020
25564615	2015
34811541	2021
26057798	2015
19265397	2009
18522504	2008
19202068	2009
22351752	2012
21370880	2011
21280643	2011
26355042	2015
28421694	2017
25837251	2015
31544892	2018
27129237	2016
27757942	2016
23023583	2012
12950239	2003
24638157	2014
33915939	2021
21555542	2011
12137788	2002
23575465	2013
24715268	2014
17714874	2007
30478273	2018
27895130	2017
22247550	2012
26865596	2016
26113879	2015
31459197	2018
34106206	2021
22399488	2012
19564921	2009
23980151	2013
34989177	2022
20159974	2010
20729554	2010
21549714	2011
34215697	2021
28559249	2017
21636572	2011
33275896	2020
23843456	2013
28827658	2017
23137297	2012
25089830	2014
18434575	2008
25575462	2015
33414387	2021
12171941	2002
25893041	2015
26740873	2016
29396522	2018
22370814	2012
18826328	2008
39960048	2025
22332920	2012
18023190	2008
21817065	2011
19614740	2009
15132978	2004
27612420	2016
19691130	2009
21199370	2011
12740396	2003
16522781	2006
20363747	2010
27895507	2016
23649935	2013
35508659	2022
20949908	2010
33788895	2021
28542478	2017
16430207	2006
23831758	2013
29259688	2016
26208633	2015
12062388	2002
23744080	2013
34156100	2021
21460247	2011
23922390	2013
29068381	2017
23880771	2013
17916399	2007
23646069	2013
21853073	2011
24483622	2014
17455185	2007
20724830	2010
26078271	2015
23025283	2012
33658928	2020
PPR436908	2021
25193661	2014
33328331	2020
28740497	2017
19909275	2009
20393511	2010
20530487	2010
23355464	2013
35547980	2018
33208358	2020
30397201	2018
21841125	2011
20156196	2010
21698301	2011
22796577	2012
23166655	2012
23826237	2013
12502884	2003
31281899	2019
11185751	2000
22517858	2012
23882011	2013
28167786	2017
31941698	2020
35238667	2022
30108688	2017
24314649	2014
27656162	2016
24316004	2014
24907552	2014
25355818	2015
26613940	2015
22171336	2012
21343375	2011
26988023	2016
27548281	2016
25395424	2015
30016965	2018
25867824	2015
21844191	2011
23139753	2012
27434673	2016
26690745	2016
15929722	2005
32486889	2020
21876733	2011
30944388	2019
28011643	2017
29315477	2018
17449029	2007
22267735	2012
21218136	2010
25268771	2014
22423313	2008
16288892	2006
22843681	2012
22768187	2012
24170768	2014
30786218	2019
24753455	2015
34454574	2021
26218419	2015
22238680	2012
22949551	2012
21296998	2011
37753090	2023
21669265	2011
26073904	2015
23673634	2013
21520321	2011
27610220	2016
27630991	2016
24058539	2013
16646090	2006
36899414	2023
21073166	2010
29165680	2018
17702677	2007
24874693	2014
35883466	2022
31230945	2019
34634664	2021
25382876	2014
24280762	2013
